ID,City,Postal Code,AreaCode,JoinDate,ExpiryDate,Time2ExpiryDays,Time2ExpiryYears,YearJoin,YearExpire,ProdCount,ProdMix,Gender,AssocMemCount,JoinAge,ExpireAge,PlusMemb,LTVCode,ERSCalls,ERSCallsBinary,RenewType,Target
6.2E+15,FONTHILL,L0S1E4,905,9/17/2010,9/30/2011,378,1,2010,2011,1,M,F,0,74,75,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N6P3,905,9/30/2010,9/30/2011,365,1,2010,2011,3,ACM,M,0,74,75,N,C,0,NO,R,YES
6.2E+15,CRYSTAL BEACH,L0S1B0,289,10/22/2010,10/31/2011,374,1,2010,2011,2,EM,M,0,74,75,Y,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G6N8,,10/28/2011,10/31/2012,369,1,2011,2012,1,M,F,0,74,75,N,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M4E7,905,7/2/2010,7/31/2011,394,1,2010,2011,2,AM,M,0,,,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S3Z5,905,7/5/2010,7/31/2011,391,1,2010,2011,3,AMO,M,1,,,N,D,1,YES,R,YES
6.2E+15,WELLAND,L3C2L2,905,6/7/2011,6/30/2012,389,1,2011,2012,2,GM,M,0,74,75,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M5P9,905,7/2/2011,7/31/2012,395,1,2011,2012,1,M,M,0,74,75,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R4G7,905,8/16/2011,8/31/2012,381,1,2011,2012,1,M,M,0,74,75,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G6X7,905,8/18/2011,8/31/2012,379,1,2011,2012,1,M,F,0,74,75,Y,C,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S1J0,905,10/13/2011,10/31/2012,384,1,2011,2012,4,FMOT,M,0,74,76,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R6P9,905,12/2/2011,12/31/2012,395,1,2011,2012,1,M,M,0,74,75,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M6P9,905,3/13/2012,3/31/2013,383,1,2012,2013,2,EM,M,0,74,75,Y,C,1,YES,R,YES
6.2E+15,WELLAND,L3C2C4,905,5/10/2012,5/31/2013,386,1,2012,2013,2,DM,F,1,74,75,N,C,0,NO,R,YES
6.2E+15,THOROLD,L2V4S1,905,8/13/2012,8/31/2013,383,1,2012,2013,2,EM,M,1,74,75,N,D,3,YES,R,YES
6.2E+15,WELLAND,L3B5M4,905,7/6/2010,7/31/2011,390,1,2010,2011,2,EM,M,0,,,N,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 3Z2,905,3/26/2013,3/31/2014,370,1,2013,2014,2,EM,F,1,74,75,N,D,2,YES,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S 1J0,905,4/5/2013,4/30/2014,390,1,2013,2014,1,M,M,0,74,75,N,C,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H3A1,905,7/6/2010,7/31/2011,390,1,2010,2011,2,EM,F,0,,,Y,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 6C4,905,5/6/2013,5/31/2014,390,1,2013,2014,1,M,M,1,74,76,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G 6X6,905,6/25/2013,6/30/2014,370,1,2013,2014,2,EM,F,1,74,75,N,E,6,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 3J4,905,6/28/2013,6/30/2014,367,1,2013,2014,1,M,M,1,74,75,N,C,0,NO,R,YES
6.2E+15,PORT ROBINSON,L0S 1K0,905,9/13/2013,9/30/2014,382,1,2013,2014,3,GMO,M,0,74,76,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2H3J9,905,7/7/2010,7/31/2011,389,1,2010,2011,1,M,M,0,,,N,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2N2N7,905,7/8/2010,7/31/2011,388,1,2010,2011,2,EM,F,1,,,Y,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M 2W1,905,10/25/2013,10/31/2014,371,1,2013,2014,4,FGMS,M,1,74,75,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K5Z9,905,7/8/2010,7/31/2011,388,1,2010,2011,1,M,M,0,,,Y,D,1,YES,R,YES
6.2E+15,CRYSTAL BEACH,L0S 1B0,905,5/23/2014,5/31/2015,373,1,2014,2015,1,M,F,0,74,75,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C4G1,905,7/8/2010,7/31/2011,388,1,2010,2011,2,MO,F,0,,,N,C,2,YES,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S 1J0,905,9/3/2014,9/30/2015,392,1,2014,2015,3,AMO,M,0,74,75,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N7P6,905,7/8/2010,7/31/2011,388,1,2010,2011,1,M,F,1,,,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S 2E5,905,10/30/2014,10/31/2015,366,1,2014,2015,2,GM,F,0,74,75,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 6W3,905,11/11/2014,11/30/2015,384,1,2014,2015,3,GMO,M,0,74,75,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R 6B5,905,12/22/2014,12/31/2015,374,1,2014,2015,4,EGMS,F,0,74,75,N,C,1,YES,R,YES
6.2E+15,PORT COLBORNE,L2K 2M3,905,1/9/2015,1/31/2016,387,1,2015,2016,1,M,M,1,74,75,N,C,0,NO,R,YES
6.2E+15,SMITHVILLE,L0R 2A0,905,1/28/2015,1/31/2016,368,1,2015,2016,2,EM,M,1,74,75,Y,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 4T6,905,5/6/2015,5/31/2016,391,1,2015,2016,6,EFGMOT,F,1,74,75,N,C,1,YES,R,YES
6.2E+15,WAINFLEET,L0S1V0,905,7/9/2010,7/31/2011,387,1,2010,2011,2,EM,F,1,,,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2R4A5,905,7/9/2010,7/31/2011,387,1,2010,2011,2,EM,M,0,,,Y,D,6,YES,R,YES
6.2E+15,ST CATHARINES,L2N 7J6,289,7/16/2015,7/31/2016,381,1,2015,2016,5,EFGMW,M,0,74,75,N,D,2,YES,R,YES
6.2E+15,WELLAND,L3B 5N4,289,10/7/2015,10/31/2016,390,1,2015,2016,1,M,M,0,74,75,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2P3N3,289,7/10/2010,7/31/2011,386,1,2010,2011,2,EM,M,0,,,N,D,6,YES,R,YES
6.2E+15,GRIMSBY,L3M4J3,905,7/10/2010,7/31/2011,386,1,2010,2011,1,M,M,0,,,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R2R4,905,7/10/2010,7/31/2011,386,1,2010,2011,1,M,F,0,,,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2N1E9,905,7/10/2010,7/31/2011,386,1,2010,2011,1,M,M,0,,,N,D,2,YES,R,YES
6.2E+15,CALEDONIA,N3W1G2,905,7/10/2010,7/31/2011,386,1,2010,2011,2,AM,F,0,,,N,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2M7P9,905,7/12/2010,7/31/2011,384,1,2010,2011,2,AM,M,0,,,Y,D,1,YES,R,YES
6.2E+15,SMITHVILLE,L0R2A0,905,1/11/2010,1/31/2012,750,2,2010,2012,2,EM,M,1,74,76,Y,D,1,YES,R,YES
6.2E+15,PORT COLBORNE,L3K3W2,289,7/7/2010,7/31/2012,755,2,2010,2012,2,EM,M,0,74,76,Y,D,5,YES,R,YES
6.2E+15,PORT COLBORNE,L3K4Y5,289,6/28/2011,6/30/2013,733,2,2011,2013,2,EM,F,0,74,76,Y,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G4C8,905,8/23/2011,8/31/2013,739,2,2011,2013,2,EM,F,0,74,76,Y,C,0,NO,R,YES
6.2E+15,BEAMSVILLE,L0R 1B6,905,11/1/2012,11/30/2014,759,2,2012,2014,2,GM,M,0,74,76,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3B 1J6,905,12/21/2012,12/31/2014,740,2,2012,2014,2,AM,M,0,74,76,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S 2W2,905,2/12/2013,2/28/2015,746,2,2013,2015,1,M,M,0,74,76,Y,C,0,NO,R,YES
6.2E+15,FENWICK,L0S1C0,905,7/13/2010,7/31/2011,383,1,2010,2011,1,M,F,0,,,Y,D,0,NO,R,YES
6.2E+15,BURLINGTON,L7R 1A6,905,1/17/2014,1/31/2016,744,2,2014,2016,2,GM,M,1,74,76,N,C,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S1J0,905,7/13/2010,7/31/2011,383,1,2010,2011,1,M,M,1,,,Y,D,0,NO,R,YES
6.2E+15,CRYSTAL BEACH,L0S1B0,905,7/10/2010,7/31/2011,386,1,2010,2011,1,M,M,0,,,N,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 2Z5,905,5/9/2014,5/31/2016,753,2,2014,2016,3,EGM,M,0,74,76,N,E,6,YES,R,YES
6.2E+15,FORT ERIE,L2A 1E1,289,7/11/2014,10/31/2016,843,2,2014,2016,4,EFGM,M,1,74,76,N,C,1,YES,A,YES
6.2E+15,ST. CATHARINES,L2N 6P8,905,8/13/2014,8/31/2016,749,2,2014,2016,5,GMSVW,F,0,74,76,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C1R1,905,7/14/2010,7/31/2011,382,1,2010,2011,2,FM,F,1,,,N,D,1,YES,R,YES
6.2E+15,ST ANNS,L0R 1Y0,905,3/23/2011,8/31/2014,1257,3,2011,2014,1,M,F,0,74,77,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N6T6,905,7/15/2010,7/31/2011,381,1,2010,2011,1,M,M,0,,,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S2X4,905,7/14/2010,7/31/2011,382,1,2010,2011,2,EM,M,1,,,N,D,5,YES,R,YES
6.2E+15,BEAMSVILLE,L0R1B2,905,5/31/2010,5/31/2013,1096,3,2010,2013,3,FMO,M,0,74,77,Y,B,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K1T5,905,7/16/2010,7/31/2011,380,1,2010,2011,1,M,F,0,,,Y,D,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 4A9,905,10/21/2011,10/31/2014,1106,3,2011,2014,2,GM,M,0,74,77,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2G4Z8,905,7/14/2010,7/31/2011,382,1,2010,2011,1,M,M,0,,,Y,D,4,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 6S6,905,4/4/2012,4/30/2015,1121,3,2012,2015,2,EM,M,0,74,77,N,C,1,YES,R,YES
6.2E+15,PORT COLBORNE,L3K3M1,289,7/16/2010,7/31/2011,380,1,2010,2011,2,EM,F,0,,,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M 3S3,905,8/10/2012,8/31/2015,1116,3,2012,2015,3,BEM,M,0,74,77,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C 4V6,289,8/15/2012,8/31/2015,1111,3,2012,2015,3,EGM,F,0,74,77,N,C,0,NO,R,YES
6.2E+15,HAMILTON,L8S 2H6,289,12/21/2012,12/31/2015,1105,3,2012,2015,3,EGM,F,0,74,77,Y,C,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R 7G9,905,1/8/2013,1/31/2016,1118,3,2013,2016,4,EGMO,M,0,74,77,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 5K9,289,1/23/2013,1/31/2016,1103,3,2013,2016,3,EMW,M,0,74,77,N,D,2,YES,R,YES
6.2E+15,FORT ERIE,L2A 2W2,289,7/17/2013,7/31/2016,1110,3,2013,2016,3,EGM,M,0,74,77,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M5X3,905,7/17/2010,7/31/2011,379,1,2010,2011,1,M,M,0,,,Y,D,0,NO,R,YES
6.2E+15,RIDGEWAY,L0S1N0,905,7/18/2010,7/31/2011,378,1,2010,2011,1,M,F,0,,,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2N7R3,905,7/19/2010,7/31/2011,377,1,2010,2011,2,EM,F,0,,,N,D,4,YES,R,YES
6.2E+15,FORT ERIE,L2A6B4,905,7/19/2010,7/31/2011,377,1,2010,2011,1,M,F,1,,,Y,D,3,YES,R,YES
6.2E+15,WAINFLEET,L0S 1V0,905,12/20/2010,12/31/2014,1472,4,2010,2014,3,GMO,F,0,74,78,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2Z3C6,905,7/19/2010,7/31/2011,377,1,2010,2011,2,MT,F,0,,,Y,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 6C9,905,10/27/2011,10/31/2015,1465,4,2011,2015,2,EM,F,0,74,78,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3B 1A4,905,1/17/2012,1/31/2016,1475,4,2012,2016,2,EM,F,0,74,78,Y,D,2,YES,R,YES
6.2E+15,CRYSTAL BEACH,L0S 1B0,905,4/25/2012,4/30/2016,1466,4,2012,2016,2,GM,M,0,74,78,Y,C,0,NO,R,YES
6.2E+15,FORT ERIE,L2A3G5,289,7/20/2010,7/31/2011,376,1,2010,2011,2,EM,M,0,,,Y,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M7J2,905,7/20/2010,7/31/2011,376,1,2010,2011,2,EM,M,0,,,N,D,3,YES,R,YES
6.2E+15,HAMILTON,L9B 0E4,289,5/22/2012,5/31/2016,1470,4,2012,2016,3,EGM,F,0,74,78,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2S 3S4,905,7/18/2012,7/31/2016,1474,4,2012,2016,3,EGM,F,1,74,78,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E1H8,905,7/20/2010,7/31/2011,376,1,2010,2011,2,EM,F,0,,,N,D,5,YES,R,YES
6.2E+15,ST CATHARINES,L2M 4J7,905,11/20/2012,11/30/2016,1471,4,2012,2016,2,EM,F,0,74,78,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N 2G3,905,1/20/2010,1/31/2015,1837,5,2010,2015,6,BEGMSW,F,0,74,79,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E 5V2,905,4/23/2010,4/30/2015,1833,5,2010,2015,2,GM,M,0,74,79,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R5L2,905,7/22/2010,7/31/2011,374,1,2010,2011,2,AM,F,0,,,N,C,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H 2L8,905,1/10/2011,1/31/2016,1847,5,2011,2016,1,M,F,0,74,80,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R2J5,289,7/22/2010,7/31/2011,374,1,2010,2011,1,M,F,1,,,N,D,0,NO,R,YES
6.2E+15,BURLINGTON,L7T 0A6,289,1/14/2011,1/31/2016,1843,5,2011,2016,3,EGM,M,1,74,79,N,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E 7M6,905,11/11/2011,11/30/2016,1846,5,2011,2016,3,EGM,M,0,74,79,Y,C,0,NO,R,YES
6.2E+15,FORT ERIE,L2A 0A1,289,10/22/2010,10/31/2016,2201,6,2010,2016,4,EFGM,F,0,74,80,Y,C,0,NO,A,YES
6.2E+15,RIDGEWAY,L0S 1N0,289,10/27/2010,10/31/2016,2196,6,2010,2016,4,AEGM,M,0,74,80,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K1R7,905,7/22/2010,7/31/2011,374,1,2010,2011,2,EM,M,0,,,Y,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2M1H7,905,7/23/2010,7/31/2011,373,1,2010,2011,1,M,F,0,,,N,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J3L8,905,7/26/2010,7/31/2011,370,1,2010,2011,1,M,F,1,,,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M2T4,905,7/26/2010,7/31/2011,370,1,2010,2011,1,M,M,0,,,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2R6P9,905,7/26/2010,7/31/2011,370,1,2010,2011,1,M,F,0,,,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N2Y6,905,7/27/2010,7/31/2011,369,1,2010,2011,2,GM,M,0,,,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S3L8,905,7/27/2010,7/31/2011,369,1,2010,2011,2,EM,F,1,,,Y,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E3R7,905,7/27/2010,7/31/2011,369,1,2010,2011,1,M,M,0,,,N,D,1,YES,R,YES
6.2E+15,BEAMSVILLE,L0R1B7,905,7/28/2010,7/31/2011,368,1,2010,2011,4,AEGM,M,1,,,N,D,2,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E5A1,905,7/29/2010,7/31/2011,367,1,2010,2011,1,M,F,0,,,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M7V5,905,7/29/2010,7/31/2011,367,1,2010,2011,1,M,F,0,,,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M2J4,905,7/30/2010,7/31/2011,366,1,2010,2011,1,M,F,0,,,N,D,2,YES,R,YES
6.2E+15,THOROLD,L2V3A4,905,7/30/2010,7/31/2011,366,1,2010,2011,2,EM,F,0,,,Y,D,3,YES,R,YES
6.2E+15,PORT COLBORNE,L3K5VK,,7/31/2010,7/31/2011,365,1,2010,2011,2,EM,M,0,,,N,D,4,YES,R,YES
6.2E+15,PORT COLBORNE,L3K5V3,905,9/17/2012,2/28/2013,164,0,2012,2013,4,AEMP,F,0,73,73,Y,C,2,YES,R,YES
6.2E+15,ST CATHARINES,L2M2R3,905,6/7/2013,10/31/2013,146,0,2013,2013,1,M,F,0,73,74,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 7J4,905,2/27/2013,2/28/2014,366,1,2013,2014,1,M,F,0,73,74,Y,C,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2J3W3,905,8/2/2010,8/31/2011,394,1,2010,2011,1,M,M,0,,,N,D,2,YES,R,YES
6.2E+15,SMITHVILLE,L0R2A0,905,2/3/2010,2/28/2011,390,1,2010,2011,1,M,M,0,73,74,N,D,1,YES,R,YES
6.2E+15,FONTHILL,L0S1E0,905,4/15/2010,4/30/2011,380,1,2010,2011,2,EM,M,0,73,74,N,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2M7N1,905,8/3/2010,8/31/2011,393,1,2010,2011,1,M,F,1,,,N,D,2,YES,R,YES
6.2E+15,JORDAN,L0R1S0,905,8/18/2010,8/31/2011,378,1,2010,2011,1,M,F,0,73,74,N,D,0,NO,R,YES
6.2E+15,THOROLD,L2V2W1,905,1/18/2011,1/31/2012,378,1,2011,2012,2,MW,F,1,73,74,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N5T8,905,8/3/2010,8/31/2011,393,1,2010,2011,2,EM,M,0,,,N,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2N6P3,905,2/3/2011,2/29/2012,391,1,2011,2012,1,M,M,0,73,74,N,C,0,NO,R,YES
6.2E+15,JORDAN STATION,L0R1S0,905,2/5/2011,2/29/2012,389,1,2011,2012,4,AEFM,F,0,73,74,Y,C,1,YES,R,YES
6.2E+15,GRIMSBY,L3M2Y4,905,8/3/2010,8/31/2011,393,1,2010,2011,1,M,F,1,,,N,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S3Z3,905,4/29/2011,4/30/2012,367,1,2011,2012,2,EM,M,0,73,74,Y,C,1,YES,R,YES
6.2E+15,PORT COLRBORNE,L3K5P7,905,8/4/2010,8/31/2011,392,1,2010,2011,2,DM,F,0,,,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3C7E8,905,7/27/2011,7/31/2012,370,1,2011,2012,3,EMO,F,1,73,74,Y,D,4,YES,R,YES
6.2E+15,GRIMSBY,L3M5L3,905,9/10/2012,9/30/2013,385,1,2012,2013,3,MOS,M,1,73,74,Y,B,0,NO,R,YES
6.2E+15,NIAGARA FALLS,L2E2A9,905,9/17/2012,9/30/2013,378,1,2012,2013,2,EM,M,0,73,74,Y,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2H2P6,905,11/12/2012,11/30/2013,383,1,2012,2013,2,FM,M,0,73,74,Y,C,0,NO,R,YES
6.2E+15,VIRGIL,L0S1T0,905,12/17/2012,12/31/2013,379,1,2012,2013,3,EFM,M,1,73,74,N,D,2,YES,R,YES
6.2E+15,WELLAND,L3C1P2,289,12/20/2012,12/31/2013,376,1,2012,2013,1,M,F,0,73,74,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 4A5,905,1/4/2013,1/31/2014,392,1,2013,2014,1,M,M,0,73,74,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 2W8,289,1/17/2013,1/31/2014,379,1,2013,2014,1,M,M,0,73,74,N,C,0,NO,R,YES
6.2E+15,THOROLD,L2V2K5,905,8/4/2010,8/31/2011,392,1,2010,2011,2,EM,M,0,,,N,D,3,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 4E3,289,2/7/2013,2/28/2014,386,1,2013,2014,2,EM,M,0,73,74,Y,D,6,YES,R,YES
6.2E+15,ST CATHARINES,L2R6E9,905,8/5/2010,8/31/2011,391,1,2010,2011,2,EM,F,1,,,N,D,5,YES,R,YES
6.2E+15,NIAGARA FALLS,L2E 2Y1,905,2/26/2013,2/28/2014,367,1,2013,2014,3,EGM,M,0,73,74,Y,D,5,YES,R,YES
6.2E+15,ST CATHARINES,L2P 1Z1,905,3/28/2013,3/31/2014,368,1,2013,2014,2,EM,M,1,73,74,N,D,1,YES,R,YES
6.2E+15,FENWICK,L0S 1C0,905,5/7/2013,5/31/2014,389,1,2013,2014,2,GM,M,0,73,74,N,C,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 7M3,905,9/16/2013,9/30/2014,379,1,2013,2014,2,MP,M,0,73,74,N,C,0,NO,R,YES
6.2E+15,DUNNVILLE,N1A 2P3,289,9/19/2013,9/30/2014,376,1,2013,2014,1,M,F,0,73,74,Y,C,0,NO,R,YES
6.2E+15,WELLAND,L3B 1G6,905,11/25/2013,11/30/2014,370,1,2013,2014,3,EGM,F,0,73,74,N,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G 4X9,905,1/14/2014,1/31/2015,382,1,2014,2015,5,EGMOT,M,1,73,74,N,E,9,YES,R,YES
6.2E+15,ST DAVIDS,L0S 1J1,289,2/26/2014,2/28/2015,367,1,2014,2015,1,M,M,0,73,74,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2N4P3,905,8/6/2010,8/31/2011,390,1,2010,2011,1,M,F,0,,,Y,D,4,YES,R,YES
6.2E+15,ST CATHARINES,L2P 1T9,289,8/18/2014,8/31/2015,378,1,2014,2015,3,EGM,F,1,73,74,N,D,4,YES,R,YES
6.2E+15,NIAGARA FALLS,L2J 4C9,289,10/8/2014,10/31/2015,388,1,2014,2015,1,M,M,0,73,74,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2S 3B9,905,11/3/2014,11/30/2015,392,1,2014,2015,2,GM,F,0,73,74,N,C,0,NO,R,YES
6.2E+15,PORT COLBORNE,L3K 5Z7,289,1/9/2015,1/31/2016,387,1,2015,2016,1,M,F,0,73,74,Y,C,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S1J0,289,8/6/2010,8/31/2011,390,1,2010,2011,3,AEM,F,1,,,Y,D,6,YES,R,YES
6.2E+15,TINY TOWNSHIP,L9M 0H3,705,1/26/2015,1/31/2016,370,1,2015,2016,2,GM,F,0,73,74,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3C2A2,905,8/6/2010,8/31/2011,390,1,2010,2011,5,ABCMO,M,0,,,Y,C,2,YES,R,YES
6.2E+15,WELLAND,L3C 4C5,905,4/28/2015,4/30/2016,368,1,2015,2016,3,FGM,F,0,73,74,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M 2Y9,905,5/6/2015,5/31/2016,391,1,2015,2016,2,GM,F,1,73,74,N,C,0,NO,A,YES
6.2E+15,ST CATHARINES,L2M1S3,905,8/5/2010,8/31/2011,391,1,2010,2011,1,M,F,0,,,N,D,1,YES,R,YES
6.2E+15,NIAGARA FALLS,L2G1A6,705,8/7/2010,8/31/2011,389,1,2010,2011,1,M,M,0,,,Y,D,1,YES,R,YES
6.2E+15,ST CATHARINES,L2N 6A2,905,5/8/2015,5/31/2016,389,1,2015,2016,2,GM,M,1,73,74,N,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2R1P1,289,8/6/2010,8/31/2011,390,1,2010,2011,1,M,M,0,,,Y,D,0,NO,R,YES
6.2E+15,ST CATHARINES,L2T 1S3,905,8/14/2015,8/31/2016,383,1,2015,2016,4,AEGM,F,1,73,74,N,D,4,YES,R,YES
6.2E+15,WELLAND,L3C 4R3,905,10/19/2015,10/31/2016,378,1,2015,2016,2,GM,F,0,73,74,N,C,1,YES,R,YES
6.2E+15,FORT ERIE,L2A 2Y8,905,10/20/2015,10/31/2016,377,1,2015,2016,2,GM,M,0,73,74,N,C,1,YES,A,YES
6.2E+15,MISSISSAUGA,L5N4W1,416,5/17/2010,5/31/2012,745,2,2010,2012,1,M,M,0,73,75,Y,C,0,NO,R,YES
6.2E+15,ST CATHARINES,L2M2V7,905,10/4/2010,10/31/2012,758,2,2010,2012,2,EM,M,0,73,75,N,C,0,NO,R,YES
6.2E+15,RIDGEWAY,L0S1R0,905,8/7/2010,8/31/2011,389,1,2010,2011,2,EM,M,0,,,Y,D,3,YES,R,YES
6.2E+15,ST CATHARINES,L2N7R2,905,1/11/2011,1/31/2013,751,2,2011,2013,4,AFGM,M,1,73,75,Y,C,0,NO,R,YES
6.2E+15,CRYSTAL BEACH,L0S1B0,289,2/25/2011,2/28/2013,734,2,2011,2013,4,AEFM,M,0,73,75,Y,C,2,YES,R,YES
6.2E+15,GRIMSBY,L3M5K1,905,5/13/2011,5/31/2013,749,2,2011,2013,2,FM,F,0,73,75,Y,C,0,NO,R,YES
6.2E+15,NIAGARA ON THE LAKE,L0S1J0,905,6/29/2011,6/30/2013,732,2,2011,2013,2,EM,F,0,73,75,Y,C,0,NO,R,YES
6.2E+15,GRIMSBY,L3M5S4,905,11/3/2011,11/30/2013,758,2,2011,2013,3,EMO,M,1,73,75,N,C,1,YES,R,YES
6.2E+15,WELLAND,L3C4W7,905,8/9/2010,8/31/2011,387,1,2010,2011,3,AEM,M,2,,,Y,D,2,YES,R,YES
6.2E+15,SMITHVILLE,L0R 2A0,905,5/22/2012,5/31/2014,739,2,2012,2014,2,GM,M,1,73,75,N,D,0,NO,R,YES
6.2E+15,WELLAND,L3C 3B7,289,7/6/2012,7/31/2014,755,2,2012,2014,4,EFGM,M,0,73,76,Y,D,2,YES,R,YES
6.2E+15,ST CATHARINES,L2R 2E3,905,8/29/2012,8/31/2014,732,2,2012,2014,5,FGMSW,F,0,73,75,N,C,0,NO,R,YES
6.2E+15,WELLAND,L3B 1M5,905,12/12/2012,12/31/2014,749,2,2012,2014,6,DEFGMT,M,0,73,75,N,C,4,YES,R,YES
6.2E+15,ST CATHARINES,L2N 7R9,905,12/14/2012,12/31/2014,747,2,2012,2014,4,AMSW,M,0,73,75,N,C,0,NO,R,YES
